10,809734473911.000000
20,809866071369.000000
30,809866137371.000000
50,810490140660.000000
30,810490200662.000000
40,810902038405.000000
20,810919407856.000000
30,810919472857.000000
50,811617958965.000000
30,811617993965.000000
40,811627226205.000000
20,811627292206.000000
30,811654321907.000000
50,812323891181.000000
30,812323927182.000000
40,812340139600.000000
20,812340205601.000000
30,812344661716.000000
50,813001337596.000000
30,813001373597.000000
40,813016557985.000000
20,813016604986.000000
30,813016623987.000000
50,813700261464.000000
30,813700297465.000000
40,813707926660.000000
20,813707993661.000000
30,813717578906.000000
50,814410547524.000000
30,814418148717.000000
40,814430404029.000000
20,814444378383.000000
30,814447701468.000000
50,815098290943.000000
30,815098325944.000000
40,815108960212.000000
20,815109026213.000000
30,815109045214.000000
50,815780845151.000000
30,815780879152.000000
40,815807881833.000000
20,815810213892.000000
30,815810279893.000000
50,816453120997.000000
30,816453157998.000000
40,816480955694.000000
20,816490160924.000000
30,816490225926.000000
50,817160559657.000000
30,817160595658.000000
40,817190105392.000000
20,817190171393.000000
30,817193967488.000000
50,817890270796.000000
30,817890305797.000000
40,817893296870.000000
20,817894975912.000000
30,817895040913.000000
50,818550279093.000000
30,818550314094.000000
40,818557606274.000000
20,818557671275.000000
30,818562939405.000000
50,819260341558.000000
30,819260753568.000000
40,819269133773.000000
20,819269199775.000000
30,819271795839.000000
50,819950259461.000000
30,819950294461.000000
40,819957343633.000000
20,819957410635.000000
30,819963698788.000000
50,820623415854.000000
30,820623453855.000000
40,820635767155.000000
20,820635834156.000000
30,820635853157.000000
50,821330273989.000000
30,821330309990.000000
40,821337927174.000000
20,821337993176.000000
30,821343017297.000000
50,822010233409.000000
30,822010268410.000000
40,822032643947.000000
20,822034326988.000000
30,822034392989.000000
50,822710527229.000000
30,822710563230.000000
40,822730137700.000000
20,822730202702.000000
30,822730222702.000000
50,823378580189.000000
30,823378614190.000000
40,823388683430.000000
20,823388750432.000000
30,823388772432.000000
50,824062108461.000000
30,824063333490.000000
40,824073986742.000000
20,824074054744.000000
30,824074073744.000000
50,824770837250.000000
30,824770872251.000000
40,824777723413.000000
20,824794931821.000000
30,824801707981.000000
50,825453355322.000000
30,825453391323.000000
40,825470133717.000000
20,825470197718.000000
30,825473731802.000000
50,826150865686.000000
30,826150901687.000000
40,826170142136.000000
20,826170207138.000000
30,826183749454.000000
50,826850831041.000000
30,826850866042.000000
40,826870125490.000000
20,826870190492.000000
30,826883005789.000000
50,827550555280.000000
30,827550591281.000000
40,827559903497.000000
20,827559970498.000000
30,827574447834.000000
50,828253383527.000000
30,828253418528.000000
40,828270141913.000000
20,828270206915.000000
30,828282033187.000000
50,828941406371.000000
30,828941441372.000000
40,828960196801.000000
20,828960263803.000000
30,828971506060.000000
50,829665839953.000000
30,829666531969.000000
40,829675845182.000000
20,829675911183.000000
30,829675931184.000000
50,830499671939.000000
30,830499707939.000000
40,830510280180.000000
20,830510348181.000000
30,830510367182.000000
50,831206824960.000000
30,831206860961.000000
40,831221902301.000000
20,831221969302.000000
30,831221989303.000000
50,831899375591.000000
30,831899411592.000000
40,831908743801.000000
20,831908809802.000000
30,831908829803.000000
50,832647713371.000000
30,832647748372.000000
40,832656591570.000000
20,832656657572.000000
30,832683734179.000000
50,833329572590.000000
30,833329607590.000000
40,833353015112.000000
20,833353056113.000000
30,833353075113.000000
50,834029537153.000000
30,834030762180.000000
40,834040154388.000000
20,834040220389.000000
30,834040241390.000000
50,834710838223.000000
30,834710874224.000000
40,834730187651.000000
20,834730255653.000000
30,834733925734.000000
50,835420257831.000000
30,835420292832.000000
40,835427624993.000000
20,835427691995.000000
30,835444757369.000000
50,836118564134.000000
30,836118599135.000000
40,836144949710.000000
20,836145017711.000000
30,836145036712.000000
50,836793071852.000000
30,836793107853.000000
40,836800153006.000000
20,836800217008.000000
30,836813947307.000000
50,837489875963.000000
30,837489910964.000000
40,837498972160.000000
20,837499037162.000000
30,837499058162.000000
50,838178122832.000000
30,838178158833.000000
40,838194922194.000000
20,838194990195.000000
30,838195011196.000000
50,838851625330.000000
30,838851659331.000000
40,838860157513.000000
20,838860222515.000000
30,838862693568.000000
50,839531985877.000000
30,839535502952.000000
40,839552079307.000000
20,839570210694.000000
30,839570277696.000000
50,840280280815.000000
30,840280316815.000000
40,840296172152.000000
20,840296238154.000000
30,840297053171.000000
50,840960552246.000000
30,840960587247.000000
40,840969625437.000000
20,840969692439.000000
30,840984542752.000000
50,841654477882.000000
30,841654512883.000000
40,841660208003.000000
20,841660273004.000000
30,841675876333.000000
50,842342885333.000000
30,842342921334.000000
40,842350151485.000000
20,842350216487.000000
30,842352074526.000000
50,843013056351.000000
30,843013091352.000000
40,843030137707.000000
20,843030203708.000000
30,843032681760.000000
50,843730253275.000000
30,843730288276.000000
40,843737566427.000000
20,843737630428.000000
30,843748049645.000000
50,844463466447.000000
30,844464671472.000000
40,844473796661.000000
20,844473862662.000000
30,844476194710.000000
50,845170839024.000000
30,845170873025.000000
40,845200136626.000000
20,845200203627.000000
30,845202938683.000000
50,845830255562.000000
30,845830290562.000000
40,845850144970.000000
20,845850211971.000000
30,845863950253.000000
50,846540933058.000000
30,846540969058.000000
40,846550123245.000000
20,846554551335.000000
30,846554617337.000000
50,847238333227.000000
30,847238804236.000000
40,847248007423.000000
20,847248074424.000000
30,847248094424.000000
50,847930306233.000000
30,847930341233.000000
40,847937972387.000000
20,847938039388.000000
30,847940746443.000000
50,848610582919.000000
30,848610618920.000000
40,848622695163.000000
20,848622762164.000000
30,848634212395.000000
50,849308338897.000000
