10,1081030865674.000000
30,1081135182264.000000
50,1081367055574.000000
40,1082285044752.000000
30,1082285111753.000000
50,1082502226975.000000
40,1082515385049.000000
30,1082559858299.000000
50,1082692921048.000000
40,1082790098595.000000
30,1082790156596.000000
50,1083051092060.000000
40,1083071640176.000000
30,1083071677176.000000
50,1083249588173.000000
40,1083274002310.000000
30,1083274067311.000000
50,1083605435169.000000
40,1083635598338.000000
30,1083635664338.000000
50,1083805393290.000000
40,1083862460610.000000
30,1083862526610.000000
50,1084094934909.000000
40,1084100611941.000000
30,1084100678941.000000
50,1084429199776.000000
40,1084434248804.000000
30,1084434272804.000000
50,1084688067222.000000
40,1084720467403.000000
30,1084720530404.000000
50,1084933581592.000000
40,1084952357697.000000
30,1084952424697.000000
50,1085139424738.000000
40,1085215536161.000000
30,1085215730162.000000
50,1085470321579.000000
40,1085512473814.000000
30,1085512511814.000000
50,1085718161958.000000
40,1085745571111.000000
30,1085745638111.000000
50,1085996775167.000000
40,1086029386559.000000
30,1086029683554.000000
50,1086217548054.000000
40,1086310127330.000000
30,1086310352326.000000
50,1086547025917.000000
40,1086570097487.000000
30,1086570159486.000000
50,1086841006440.000000
40,1086870098923.000000
30,1086870159910.000000
50,1087009469998.000000
40,1087030485485.000000
30,1087030525477.000000
50,1087273549295.000000
40,1087360346658.000000
30,1087360392649.000000
50,1087604394257.000000
40,1087630113735.000000
30,1087630174722.000000
50,1087759676915.000000
40,1087890102933.000000
30,1087890161921.000000
50,1088153040675.000000
40,1088185533723.000000
30,1088185599708.000000
50,1088358863637.000000
40,1088385533930.000000
30,1088385598916.000000
50,1088665980925.000000
40,1088759915827.000000
30,1088760286748.000000
50,1088938559663.000000
40,1088971535632.000000
30,1088971601618.000000
50,1089191048830.000000
40,1089290083715.000000
30,1089290293670.000000
50,1089462203018.000000
40,1089552090853.000000
30,1089552455775.000000
50,1089757809992.000000
40,1089798353348.000000
30,1089798453326.000000
50,1090030771922.000000
40,1090036507703.000000
30,1090036544695.000000
50,1090258210601.000000
40,1090280890782.000000
30,1090285320841.000000
50,1090495091273.000000
40,1090580098213.000000
30,1090580158200.000000
50,1090749084310.000000
40,1090880096490.000000
30,1090880153478.000000
50,1091056272192.000000
40,1091135764362.000000
30,1091135810353.000000
50,1091384499702.000000
40,1091401276150.000000
30,1091402234947.000000
50,1091618546152.000000
40,1091640130582.000000
30,1091640189569.000000
50,1091931799885.000000
40,1091933228584.000000
30,1091934202379.000000
50,1092230352900.000000
40,1092231645627.000000
30,1092232596427.000000
50,1092365800325.000000
40,1092460098431.000000
30,1092460155419.000000
50,1092659297407.000000
40,1092730105468.000000
30,1092730168455.000000
50,1093035193234.000000
40,1093043877409.000000
30,1093045528062.000000
50,1093177600297.000000
40,1093306466205.000000
30,1093306504197.000000
50,1093575847574.000000
40,1093603835690.000000
30,1093603901676.000000
50,1093838364386.000000
40,1093854077083.000000
30,1093854214054.000000
50,1094046117848.000000
40,1094106475204.000000
30,1094112455951.000000
50,1094249558229.000000
40,1094280103831.000000
30,1094280163818.000000
50,1094477578462.000000
40,1094570098080.000000
30,1094570156068.000000
50,1094774574244.000000
40,1094795126939.000000
30,1094795166930.000000
50,1094978510609.000000
40,1094992901605.000000
30,1094992969591.000000
50,1095226566827.000000
40,1095253092289.000000
30,1095253131281.000000
50,1095467285576.000000
40,1095489718893.000000
30,1095489782879.000000
50,1095693493354.000000
40,1095780907106.000000
30,1095789503311.000000
50,1096050999863.000000
40,1096052498551.000000
30,1096053479347.000000
50,1096155737075.000000
40,1096284083377.000000
30,1096284149363.000000
50,1096541176896.000000
40,1096546947695.000000
30,1096547011682.000000
50,1096669732154.000000
40,1096760124350.000000
30,1096760186337.000000
50,1096997686033.000000
40,1097006595186.000000
30,1097006727158.000000
50,1097257193239.000000
40,1097265618492.000000
30,1097265676480.000000
50,1097553427832.000000
40,1097571392108.000000
30,1097571434099.000000
50,1097751083859.000000
40,1097756249789.000000
30,1097756313775.000000
50,1098052943427.000000
40,1098059376098.000000
30,1098059413090.000000
50,1098212891387.000000
40,1098310093309.000000
30,1098310156295.000000
50,1098478451532.000000
40,1098510098994.000000
30,1098510160982.000000
50,1098710647568.000000
40,1098718784887.000000
30,1098718921859.000000
50,1098909423544.000000
40,1098989127137.000000
30,1098989258110.000000
50,1099257086980.000000
40,1099266460051.000000
30,1099267415854.000000
50,1099501422686.000000
40,1099502600443.000000
30,1099503545249.000000
50,1099692272401.000000
40,1099730097615.000000
30,1099730157603.000000
50,1099954669457.000000
40,1099959966371.000000
30,1099960092345.000000
50,1100184238368.000000
40,1100214709118.000000
30,1100214775104.000000
50,1100419610088.000000
40,1100448750111.000000
30,1100448816098.000000
50,1100713395827.000000
40,1100718596760.000000
30,1100718661747.000000
50,1100952236902.000000
40,1100973083641.000000
30,1100973141629.000000
50,1101118385941.000000
40,1101145744349.000000
30,1101145808336.000000
50,1101285869707.000000
40,1101369070701.000000
