10,997059886575.000000
30,997232816000.000000
50,997516097333.000000
40,1008318394852.000000
30,1009035918437.000000
50,1011015216737.000000
40,1012011196380.000000
30,1012011264380.000000
50,1013026921135.000000
40,1014030148758.000000
30,1014030210758.000000
50,1015041029401.000000
40,1016020151769.000000
30,1016020212769.000000
50,1017029495327.000000
40,1018031831797.000000
30,1018032056799.000000
50,1019031404211.000000
40,1020030151582.000000
30,1020030217583.000000
50,1021029077921.000000
40,1022030120239.000000
30,1022030190240.000000
50,1023041921601.000000
40,1024031423767.000000
30,1024031487768.000000
50,1025033185988.000000
40,1026032247155.000000
30,1026032313156.000000
50,1027031799293.000000
40,1028030132388.000000
30,1029014988356.000000
50,1029042794551.000000
40,1030022165448.000000
30,1030022231448.000000
50,1031028585502.000000
40,1032030158490.000000
30,1032030223490.000000
50,1033030561437.000000
40,1034030181347.000000
30,1034030249348.000000
50,1035028758219.000000
40,1036020136010.000000
30,1036020199011.000000
50,1037049262027.000000
40,1038040149753.000000
30,1039001385250.000000
50,1041003031687.000000
40,1042006442378.000000
30,1042006503379.000000
50,1043042225253.000000
