10,1174339497497.000000
20,1174366806158.000000
30,1174366865148.000000
50,1174371145468.000000
30,1174381318852.000000
50,1174381479826.000000
40,1178444825666.000000
20,1178444926650.000000
30,1178444949646.000000
50,1178448568079.000000
30,1178459090430.000000
50,1178459290398.000000
40,1186946698268.000000
20,1186946964228.000000
30,1186946998222.000000
50,1186950718657.000000
30,1186961668992.000000
50,1186961869961.000000
40,1211696937540.000000
20,1211697220500.000000
30,1211697253495.000000
50,1211700937978.000000
30,1211711818451.000000
50,1211712016423.000000
40,1214538446107.000000
20,1214538551092.000000
30,1214538573089.000000
50,1214542263577.000000
30,1214552803112.000000
50,1214553000085.000000
40,1216047068119.000000
20,1216047338082.000000
30,1216047372077.000000
50,1216051073567.000000
30,1216061779089.000000
50,1216061978061.000000
40,1217292345431.000000
20,1217292444418.000000
30,1217292469414.000000
50,1217296063920.000000
30,1217306549477.000000
50,1217306747450.000000
40,1218015769978.000000
20,1218015872964.000000
30,1218015896960.000000
50,1218019486468.000000
30,1218029950033.000000
50,1218030189001.000000
40,1219075877714.000000
20,1219075983700.000000
30,1219076006697.000000
50,1219079599206.000000
30,1219090113769.000000
50,1219090269747.000000
40,1219462209915.000000
20,1219462310902.000000
30,1219462333898.000000
50,1219465922408.000000
30,1219476362981.000000
50,1219476559954.000000
40,1220344952492.000000
20,1220345052479.000000
30,1220345077475.000000
50,1220348668986.000000
30,1220359020576.000000
50,1220359219549.000000
40,1221264864367.000000
20,1221265136330.000000
30,1221265172325.000000
50,1221268763838.000000
30,1221279391395.000000
50,1221279589368.000000
40,1221854283343.000000
20,1221854386329.000000
30,1221854410326.000000
50,1221858001838.000000
30,1221868472421.000000
50,1221868670394.000000
40,1222956957170.000000
20,1222957059156.000000
30,1222957083153.000000
50,1222960752658.000000
30,1222971206248.000000
50,1222971404221.000000
40,1223532693518.000000
20,1223532794504.000000
30,1223532818501.000000
50,1223536406017.000000
30,1223547046582.000000
50,1223547244555.000000
40,1224485691260.000000
20,1224485794246.000000
30,1224485819243.000000
50,1224489416759.000000
30,1224499977340.000000
50,1224500221307.000000
40,1225357617266.000000
20,1225357723252.000000
30,1225357746249.000000
50,1225361438754.000000
30,1225372152319.000000
50,1225372309298.000000
40,1225878338504.000000
20,1225878444489.000000
30,1225878468486.000000
50,1225882145995.000000
30,1225892631595.000000
50,1225892830568.000000
40,1226859352491.000000
20,1226859632453.000000
30,1226859667448.000000
50,1226863359957.000000
30,1226874026537.000000
50,1226874224511.000000
40,1227361841604.000000
20,1227361942590.000000
30,1227361967587.000000
50,1227365560109.000000
30,1227376025716.000000
50,1227376224689.000000
40,1228425336289.000000
20,1228425439275.000000
30,1228425462272.000000
50,1228429062795.000000
30,1228439350430.000000
50,1228439548403.000000
40,1229696461009.000000
20,1229696561995.000000
30,1229696585992.000000
50,1229700263506.000000
30,1229710614137.000000
50,1229710810111.000000
40,1230738234627.000000
20,1230738336614.000000
30,1230738360611.000000
50,1230742033126.000000
30,1230752408759.000000
50,1230752606733.000000
40,1231127839391.000000
20,1231128114355.000000
30,1231128149350.000000
50,1231131838866.000000
30,1231142354484.000000
50,1231142551458.000000
40,1231822747099.000000
20,1231822848086.000000
30,1231822873082.000000
50,1231826468610.000000
30,1231836842247.000000
50,1231837041221.000000
40,1232617707988.000000
20,1232617810975.000000
30,1232617834972.000000
50,1232621526488.000000
30,1232631951123.000000
50,1232632107103.000000
40,1233526123323.000000
20,1233526229309.000000
30,1233526253306.000000
